name,address,lng,lat
國立鹿港高中,[505]彰化縣鹿港鎮東石里中山路661號,120.4236821,24.06098
國立溪湖高中,[514]彰化縣溪湖鎮湖東里大溪路二段86號,120.4871833,23.9680344
國立彰師附工,[500]彰化縣彰化市和調里工校街1號,120.5559717,24.0825928
國立永靖高工,[512]彰化縣永靖鄉永北村永坡路101號,120.5455524,23.9266488
國立二林工商,[526]彰化縣二林鎮豐田里斗苑路四段500號,120.3770159,23.8997375
國立秀水高工,[504]彰化縣秀水鄉福安村中山路364號,120.4992648,24.0344567
國立彰化高商,[500]彰化縣彰化市華陽里南郭路一段326號,120.5531255,24.0729395
國立員林農工,[510]彰化縣員林市員水路二段313號,120.5816921,23.9551869
國立員林崇實高工,[510]彰化縣員林市育英路103號,120.5748477,23.9610575
國立員林家商,[510]彰化縣員林市中正路56號,120.5759466,23.9504983
國立北斗家商,[521]彰化縣北斗鎮大道里學府路50號,120.5223247,23.8782646
私立精誠高中,[500]彰化縣彰化市林森路200號,120.5274554,24.0732888
私立文興高中,[520]彰化縣田中鎮員集路三段93號,120.5868496,23.867111
財團法人正德高中,[500]彰化縣彰化市莿桐里彰水路145號,120.5183357,24.0588394
私立大慶商工,[510]彰化縣員林市山腳路二段206號,120.601044,23.9481637
私立達德商工,[520]彰化縣田中鎮中南路二段277號,120.608374,23.8527653
縣立彰化藝術高中,[500]彰化縣彰化市卦山路13號,120.5540651,24.0793472
縣立二林高中,[526]彰化縣二林鎮中西里二城路6號,120.3596366,23.8897542
縣立和美高中,[508]彰化縣和美鎮西園路三十一號,120.49367,24.1132428
縣立田中高中,[520]彰化縣田中鎮文化街23號,120.5885444,23.8547139
縣立成功高中,[514]彰化縣溪湖鎮福德路310號,120.4718809,23.9514904
國立南投高中,[540]南投縣南投市建國路137號,120.6816884,23.9094206
國立中興高中,[540]南投縣南投市中興新村中學路2號,120.6951091,23.9499099
國立竹山高中,[557]南投縣竹山鎮下橫街253號,120.6812965,23.7616986
國立暨大附中,[545]南投縣埔里鎮鐵山路1-6號,120.9460505,23.9717095
國立仁愛高農,[546]南投縣仁愛鄉大同村山農巷27號,121.1324809,24.0219976
國立埔里高工,[545]南投縣埔里鎮中山路一段435號,120.9778095,23.9719244
國立南投高商,[540]南投縣南投市三興里彰南路一段993號,120.6852978,23.9038703
國立草屯商工,[542]南投縣草屯鎮墩煌路3段188號,120.6664836,23.9978445
國立水里商工,[553]南投縣水里鄉南湖路1號,120.8521019,23.8050633
私立五育高中,[540]南投縣南投市樂利路200號,120.6725173,23.8925435
私立三育高中,[555]南投縣魚池鄉瓊文巷39號,120.9349308,23.9038514
私立弘明實驗高中,[551]南投縣名間鄉東湖村大老巷102號,120.6963621,23.8572746
私立普台高中,[545]南投縣埔里鎮一新里中台路5號,120.9369811,23.9947565
私立同德家商,[542]南投縣草屯鎮中正路培英巷8號,120.695346,23.99842
縣立旭光高中,[542]南投縣草屯鎮中正路568-23號,120.6946862,23.9795468
國立斗六高中,[640]雲林縣斗六市民生路224號,120.5454533,23.7133968
國立北港高中,[651]雲林縣北港鎮成功路26號,120.30445,23.5772717
國立虎尾高中,[632]雲林縣虎尾鎮光復路222號,120.4421487,23.7103226
國立虎尾農工,[632]雲林縣虎尾鎮公安里博愛路65號,120.4365681,23.7148646
國立西螺農工,[648]雲林縣西螺鎮大同路4號,120.4683145,23.7945364
國立斗六家商,[640]雲林縣斗六市成功路120號,120.5468679,23.7074503
國立北港農工,[651]雲林縣北港鎮太平路80號,120.3060894,23.5796691
國立土庫商工,[633]雲林縣土庫鎮中央路2號,120.3877069,23.6724684
私立永年高中,[633]雲林縣土庫鎮建國路13號,120.3998417,23.6797617
私立正心高中,[640]雲林縣斗六市虎溪里正心路1號,120.5282857,23.7150432
私立文生高中,[654]雲林縣四湖鄉中正路509號,120.2265183,23.6326997
私立巨人高中,[651]雲林縣北港鎮大同路647號,120.289419,23.5754753
私立揚子高中,[632]雲林縣虎尾鎮潁川里林森路二段541號,120.4232697,23.696759
財團法人義峰高中,[643]雲林縣林內鄉烏麻村長源201號,120.5936063,23.7592859
私立福智高中,[646]雲林縣古坑鄉麻園村平和23號,120.523744,23.635984
雲林縣維多利亞實驗高中,[640]雲林縣斗六市鎮南路1110號,120.5525074,23.679668
私立大成商工,[632]雲林縣虎尾鎮成平街21號,120.4454154,23.71066
私立大德工商,[630]雲林縣斗南鎮大同路400號,120.4732016,23.6852827
縣立斗南高中,[630]雲林縣斗南鎮中山路212號,120.4773856,23.6798058
縣立麥寮高中,[638]雲林縣麥寮鄉中興路310號,120.2512843,23.757628
縣立古坑華德福實驗高級中學,[646]雲林縣古坑鄉荷苞村山峰17號,120.6156212,23.6308416
國立東石高中,[613]嘉義縣朴子市大鄉里253號,120.2517905,23.4644629
國立新港藝術高中,[616]嘉義縣新港鄉宮後村藝高路1號,120.3493528,23.5604858
國立民雄農工,[621]嘉義縣民雄鄉文隆村81號,120.4262305,23.5390792
私立同濟高中,[622]嘉義縣大林鎮中興路二段303號,120.4733711,23.6043594
私立協同高中,[621]嘉義縣民雄鄉建國路二段31號,120.4367532,23.5323168
私立協志工商,[621]嘉義縣民雄鄉東榮村建國路2段285巷11號,120.4309216,23.5492585
私立萬能工商,[608]嘉義縣水上鄉萬能路1號,120.3906786,23.4315899
私立弘德工商,[613]嘉義縣朴子市崁後里54之2號,120.2289024,23.4505904
縣立竹崎高中,[604]嘉義縣竹崎鄉竹崎村文化路23號,120.5530782,23.5211813
縣立永慶高中,[612]嘉義縣太保市信義二路1號,120.2950183,23.4651225
國立屏東女中,[900]屏東縣屏東市仁愛路94號,120.4937899,22.6746166
國立屏東高中,[900]屏東縣屏東市忠孝路231號,120.4889627,22.6866597
國立潮州高中,[920]屏東縣潮州鎮中山路11號,120.5452914,22.5496143
國立屏北高中,[907]屏東縣鹽埔鄉彭厝村莒光路168號,120.543578,22.759382
國立內埔農工,[912]屏東縣內埔鄉水門村成功路83號,120.642737,22.7097996
國立屏東高工,[900]屏東縣屏東市建國路25號,120.4867545,22.6632477
國立佳冬高農,[931]屏東縣佳冬鄉佳冬村佳農街67號,120.5639213,22.4128032
國立東港海事,[928]屏東縣東港鎮豐漁街66號,120.4419585,22.4652659
國立恆春工商,[946]屏東縣恆春鎮恆南路38號,120.7469492,21.9927062
財團法人屏榮高中,[900]屏東縣屏東市豐田里民學路100號,120.5030699,22.6735313
私立陸興高中,[900]屏東縣屏東市豐田里廣東路150號,120.5002886,22.6746758
私立美和高中,[912]屏東縣內埔鄉美和村學人路323號,120.5600266,22.6006765
私立民生家商,[900]屏東市民生東路12號,120.5138436,22.6587044
私立華洲工家,[900]屏東市歸心里歸仁路63巷99號,120.4993567,22.6549501
私立日新工商,[920]屏東縣潮州鎮太平路224號,120.5362288,22.5565507
縣立大同高中,[900]屏東縣屏東市和平路429號,120.477654,22.678433
縣立枋寮高中,[940]屏東縣枋寮鄉新龍村義民路3號,120.590883,22.3703988
縣立東港高中,[928]屏東縣東港鎮船頭路1號,120.4553517,22.4648761
縣立來義高中,[922]屏東縣來義鄉古樓村中正路147號,120.6293518,22.525306
國立臺東大學附屬體育高中,[950]臺東縣臺東市中興路五段399號,121.0750578,22.7713031
國立臺東女中,[950]臺東縣臺東市四維路一段690號,121.15348,22.760901
國立臺東高中,[950]臺東縣臺東市中華路一段721號,121.1466138,22.7484819
國立關山工商,[956]臺東縣關山鎮民權路58號,121.1591946,23.0474501
國立臺東高商,[950]臺東縣臺東市正氣路440號,121.1450126,22.7572289
國立成功商水,[961]臺東縣成功鎮太平路52號,121.381687,23.104212
臺東縣均一高中,[950]臺東縣臺東市中興路二段366巷36號,121.124314,22.7683253
私立育仁高中,[950]臺東縣臺東市中興路四段485號,121.0928296,22.7744782
私立公東高工,[950]臺東縣臺東市中興路一段560號,121.1349835,22.7671185
縣立蘭嶼高中,[952]臺東縣蘭嶼鄉椰油村37號,121.5112364,22.0488741
國立花蓮女中,[970]花蓮縣花蓮市菁華街2號,121.615153,23.9796522
國立花蓮高中,[970]花蓮縣花蓮市民權路42號,121.6251715,23.9868546
國立玉里高中,[981]花蓮縣玉里鎮中華路424號,121.3189806,23.3468624
國立花蓮高農,[970]花蓮縣花蓮市建國路161號,121.5991057,23.984087
國立花蓮高工,[970]花蓮縣花蓮市府前路27號,121.6205936,23.9986513
國立花蓮高商,[970]花蓮市中山路418號,121.6027799,23.9854279
國立光復商工,[976]花蓮縣光復鄉林森路100號,121.4273418,23.6671699
私立海星高中,[971]花蓮縣新城鄉嘉新村嘉新路36號,121.6135781,24.0074881
私立四維高中,[970]花蓮縣花蓮市中山路一段200號,121.5914759,24.0003499
財團法人慈濟大學附中,[970]花蓮縣花蓮市介仁街178號,121.5741925,23.9999518
花蓮縣上騰工商,[973]花蓮縣吉安鄉吉安村吉興四街101號,121.5589065,23.9720344
花蓮縣立體育高中,[970]花蓮縣花蓮市達固湖灣大路21號,121.5843811,24.0029899
縣立南平中學,[975]花蓮縣鳳林鎮八德路62號,121.4577022,23.7836341
國立馬公高中,[880]澎湖縣馬公市中華路369號,119.580909,23.571016
國立澎湖海事水產,[880]澎湖縣馬公市中興里民族路63號,119.5652427,23.5702773
國立基隆女中,[201]基隆市信義區東信路324號,121.7590517,25.1286838
國立基隆高中,[205]基隆市暖暖區源遠路20號,121.7329057,25.1076664
國立基隆海事,[202]基隆市中正區祥豐街246號,121.7719483,25.1475302
國立基隆商工,[206]基隆市七堵區東新街22號,121.7167258,25.0943304
私立二信高中,[202]基隆市中正區立德路243號,121.7717487,25.1434579
輔大聖心高中,[203]基隆市中山區西定路166號,121.7337675,25.1353231
私立光隆家商,[201]基隆市信義區信二路264號,121.7497582,25.1298998
私立培德工家,[201]基隆市信義區培德路73號,121.771327,25.1298359
市立中山高中,[203]基隆市中山區文化路162號,121.7309625,25.1537832
市立安樂高中,[204]基隆市安樂區安一路360號,121.7299368,25.1352763
市立暖暖高中,[205]基隆市暖暖區暖中路112號,121.7377128,25.107597
市立八斗高中,[202]基隆市中正區新豐街100號,121.7882821,25.1402037
國立科學工業園區實驗高中,[300]新竹市東區介壽路300號,121.0191587,24.7787878
國立新竹女中,[300]新竹市東區中華路二段270號,120.9756282,24.8047755
國立新竹高中,[300]新竹市東區學府路36號,120.9805655,24.7953478
國立新竹高商,[300]新竹市東區學府路128號,120.9844259,24.7958778
國立新竹高工,[300]新竹市東區中華路二段2號,120.9830404,24.809448
私立光復高中,[300]新竹市東區光復路二段153號,120.9940564,24.7983869
私立曙光女中,[300]新竹市東區北大路61號,120.9728262,24.811149
私立磐石高中,[300]新竹市北區西大路683號,120.9569592,24.810662
私立世界高中,[300]新竹市東區光復路一段257號,121.0198068,24.7807043
市立成德高中,[300]新竹市北區崧嶺路128巷38號,120.953335,24.7909191
市立香山高中,[300]新竹市香山區元培街124號,120.9303385,24.7851705
市立建功高中,[300]新竹市東區建功二路17號,121.0022129,24.7966902
國立嘉義女中,[600]嘉義市西區垂楊路243號,120.4509946,23.4736565
國立嘉義高中,[600]嘉義市東區大雅路二段738號,120.4649009,23.4770588
國立華南高商,[600]嘉義市東區光彩街69號,120.459228,23.4792042
國立嘉義高工,[600]嘉義市東區彌陀路174號,120.4646433,23.4713209
國立嘉義高商,[600]嘉義市東區中山路7號,120.4610753,23.4824087
國立嘉義家職,[600]嘉義市東區市宅街57號,120.4586978,23.4717071
私立興華高中,[600]嘉義市東區林森東路239號,120.464864,23.4895186
私立仁義高中,[600]嘉義市東區鹿寮里紅毛埤125之1號,120.4860376,23.4593409
私立嘉華高中,[600]嘉義市東區民權東路45號,120.4767061,23.4835896
私立輔仁高中,[600]嘉義市東區吳鳳南路270號,120.457032,23.4607187
私立宏仁女中,[600]嘉義市東區忠孝路667號,120.4464082,23.5058843
私立立仁高中,[600]嘉義市東區立仁路235號,120.459855,23.463232
私立東吳工家,[600]嘉義市東區宣信街252號,120.4604129,23.4688122
國立金門高中,[893]金門縣金城鎮光前路94號,118.3148267,24.4330929
國立金門農工,[891]金門縣金湖鎮新市里復興路1之11號,118.417044,24.4406698
國立馬祖高中,[209]連江縣馬祖南竿介壽村374號,119.9498791,26.1544475
私立光華高商進修學校,[220]新北市板橋區南雅南路二段40號,121.4540743,25.0027007
私立南華高中進修學校,[100]臺北市中正區富水里汀州路3段58號,121.5311921,25.0156175
私立志仁中學進修學校,[103]臺北市大同區建泰里南京西路64巷17號,121.518781,25.0521619
