popup,lat,lng
臺東縣臺東市中山路382號,22.7532278,121.1484043
臺東縣臺東市博愛路135號,22.7597022,121.1514164
臺東縣臺東市更生北路42號,22.7777694,121.1262675
臺東縣東河鄉都蘭村201號,22.8746103,121.2287668
臺東縣延平鄉桃源村昇平路30號,22.9024275,121.0850711
臺東縣臺東市青海路4段370號,22.7081029,121.0412561
臺東縣鹿野鄉中華路1段427號,22.9104848,121.1359908
臺東縣臺東市中興路4段615號,22.7743521,121.0893674
臺東縣卑南鄉明峰村文泰路12號,22.8571794,121.092706
臺東縣太麻里鄉泰和村太麻里街191號,22.6097891,121.0050143
臺東縣太麻里鄉金崙村323號,22.5338978,120.9637724
臺東縣臺東市鄭州街3號1樓,22.7615759,121.144189
臺東縣臺東市中華路2段168號,22.7444539,121.1382529
臺東縣關山鎮中正路25號,23.1243488,121.2179307
臺東縣海端鄉海端村山界27號,23.1005909,121.3784047
臺東縣池上鄉中山路201號,23.047852,121.1607539
臺東縣成功鎮中華路77號,23.100686,121.176715
臺東縣長濱鄉長濱村中興路16號,23.317528,121.454713
臺東縣東河鄉泰源村本部落246號,22.9984408,121.2863973
臺東縣大武鄉大武村大武街60號,22.3576996,120.9052262
臺東縣達仁鄉安朔村復興路130號,22.2948191,120.8826006
臺東縣鹿野鄉瑞源村瑞景路1段388號,22.957126,121.15821
臺東縣臺東市中興路2段436號,22.7687484,121.1237437
桃園市中壢區建國路36號,24.9554909,121.225018
桃園市中壢區中山東路2段24號,24.9541359,121.2373641
桃園市中壢區忠勤街25號,24.9744395,121.2557269
桃園市中壢區龍東路750號,24.9383822,121.261598
桃園市中壢區龍岡路3段756號,24.925772,121.243711
桃園市觀音區大同里新華路2段596號,25.0111717,121.1374929
桃園市平鎮區廣明路71.73號1樓,24.9538823,121.2134513
桃園市中壢區莊敬路856號1樓,24.9639446,121.2541765
桃園市平鎮區延平路2段221號,24.945478,121.209548
桃園市中壢區國立中央大學內,24.9694808,121.1925163
桃園市觀音區中山路40號,25.0351555,121.0845159
桃園市中壢區中華路1段905、907號,24.9666599,121.244335
桃園市中壢區私立中原大學內,24.957537,121.2410215
桃園市中壢區元化路2段126號,24.962969,121.219281
桃園市平鎮區中豐路山頂段296號,24.8973909,121.2110386
桃園市中壢區幸福新村1號,24.9553194,121.2644959
桃園市中壢區龍岡路1段229號,24.9480259,121.226143
桃園市平鎮區金陵路2段59號,24.9419719,121.223201
桃園市中壢區龍文街29號,24.9709945,121.2357238
桃園市中壢區南園二路4號,24.9354866,121.2554973
桃園市中壢區榮民路53、55號,24.969278,121.2611139
桃園市中壢區中央西路2段271、273號,24.9614455,121.2115541
桃園市平鎮區金陵路3段235-1、235-2號,24.924762,121.228093
桃園市新屋區中山西路3段222、224號,24.9878328,121.041381
桃園市觀音區工業五路3號(觀音工業區管理中心內),25.0529873,121.1176982
桃園市新屋區中山路279號,24.9726767,121.1046159
桃園市中壢區環北路413號,24.9659039,121.2261759
桃園市平鎮區高雙路181號,24.9168693,121.2091822
桃園市中壢區中正路4段85、87號,24.9883859,121.180387
桃園市平鎮區興安路120號,24.954506,121.1894501
桃園市龍潭區中正路151號,24.866656,121.216914
桃園市龍潭區中正路三坑段743號,24.831723,121.244305
桃園市龍潭區佳安路3號,24.8458118,121.2342496
桃園市龍潭區中正路三林段500號,24.8346544,121.2411026
桃園市龍潭區中興路280號,24.883338,121.212113
桃園市龍潭區中豐路508號,24.8742607,121.2341237
桃園市龍潭區文化路1000號(行政院核能研究所內),24.8557482,121.2530867
桃園市龍潭區南龍路70號,24.8638923,121.2122228
桃園市龍潭區中原路1段573號,24.8462773,121.1987584
桃園市楊梅區大平街7號,24.910644,121.1476724
桃園市楊梅區中山北路1段168號,24.9351906,121.0815591
桃園市楊梅區富岡里中華街48號,24.9080422,121.1532542
桃園市楊梅區中興路25號,24.9186683,121.1842392
桃園市楊梅區獅二路2號(幼獅工業區管理中心內),25.0481511,121.1436376
桃園市觀音區大觀路2段32之1號,24.9260069,121.175085
桃園市楊梅區電研路240號,24.9161571,121.1457717
桃園市楊梅區金德路51號,24.9542705,121.1673231
桃園市楊梅區秀才路205號,24.9011138,121.1408571
桃園市楊梅區萬大路116巷46、48、50號1樓,24.9098027,121.1765485
苗栗縣苗栗市中正路532號,24.5584337,120.8208391
苗栗縣頭屋鄉尖豐路17號,24.576325,120.854271
苗栗縣苗栗市中正路138號,24.566789,120.823911
苗栗縣苗栗市中正路961號,24.550191,120.81619
苗栗縣西湖鄉金獅村11-6號,24.5594574,120.759121
苗栗縣苗栗市至公路至公路448號,24.5641299,120.811823
苗栗縣苗栗市中華路629號,24.5855305,120.8249743
苗栗縣苗栗市國華路158號,24.5745101,120.829464
苗栗縣公館鄉大同路115號,24.501597,120.828014
苗栗縣公館鄉鶴山村239號,24.5315728,120.8320426
苗栗縣銅鑼鄉中正路153號,24.4882583,120.7871053
苗栗縣苗栗市忠孝路119號,24.5628643,120.8183695
苗栗縣後龍鎮中龍里中華路161號,24.614288,120.786089
苗栗縣通霄鎮通西里中正路74號,24.4904958,120.6800121
苗栗縣通霄鎮白東里142號,24.4222344,120.8681684
苗栗縣大湖鄉中正路42號,24.5643128,120.7089839
苗栗縣獅潭鄉新店村7鄰58-2號,24.541872,120.922282
苗栗縣泰安鄉清安村洗水坑23號,24.446263,120.9055606
苗栗縣三義鄉中正路101號,24.414283,120.772563
苗栗縣苑裡鎮忠勇街15號,24.4418611,120.6534707
苗栗縣苑裡鎮舊社里63號,24.4159249,120.6848254
苗栗縣苑裡鎮社苓里90-5號,24.4021918,120.6754455
苗栗縣竹南鎮民族街86號,24.6859027,120.878531
苗栗縣造橋鄉造橋村平仁路32號,24.6406883,120.8660984
苗栗縣竹南鎮中正路244號,24.6833064,120.8668533
苗栗縣竹南鎮科研路36號1樓101室,24.7070693,120.9232159
苗栗縣造橋鄉大西村大西一街98號,24.691583,120.879794
苗栗縣竹南鎮光復路352號,24.6228477,120.8908441
苗栗縣頭份市和平路102號,24.681548,120.944878
苗栗縣頭份市中正二路157號,24.6859884,120.906205
苗栗縣三灣鄉中正路310號,24.6883985,120.9142585
苗栗縣頭份市民族路738號,24.685191,120.886506
苗栗縣頭份市中正路221-1號,24.656626,120.958894
苗栗縣南庄鄉中正路202號,24.6039043,121.00086
苗栗縣頭份市中華路87號,24.664266,120.879676
苗栗縣頭份市建國路150號,24.6962415,120.9091844
苗栗縣卓蘭鎮中山路133號,24.3133584,120.8243115
雲林縣斗六市西平路1號,23.706729,120.53962
雲林縣莿桐鄉中山路71號,23.7564316,120.499537
雲林縣斗六市仁義路89號,23.679119,120.538531
雲林縣斗六市榴中里工業路77號,23.7218426,120.5889975
雲林縣斗六市慶生路37號,23.712992,120.539621
雲林縣斗六市永安路8號,23.710611,120.54769
雲林縣莿桐鄉永基路23之7號,23.7759328,120.524707
雲林縣林內鄉中正路332號,23.7563958,120.6134114
雲林縣古坑鄉中山路123號,23.6443901,120.5619952
雲林縣古坑鄉文化路96號,23.684127,120.5687307
雲林縣古坑鄉草嶺村37-29號,23.5837402,120.6934892
雲林縣斗南鎮中山路77號,23.675217,120.479174
雲林縣大埤鄉中山路6號,23.6456065,120.4318845
雲林縣斗南鎮中和路54號,23.641334,120.48282
雲林縣斗南鎮光興路78號,23.6895191,120.481974
雲林縣西螺鎮福興路167-1號,23.7998271,120.4605836
雲林縣西螺鎮埔心路164號,23.7982037,120.4414655
雲林縣虎尾鎮林森路1段495號,23.7091994,120.4336319
雲林縣虎尾鎮光復路387號,23.7098031,120.4378246
雲林縣二崙鄉中山路1段178號,23.771285,120.414988
雲林縣二崙鄉文化路260、262號,23.7953728,120.3845463
雲林縣虎尾鎮文化路64號,23.7031081,120.4301509
雲林縣土庫鎮大同路65號,23.6760081,120.3948758
雲林縣土庫鎮馬光路177-5號,23.7052015,120.3531574
雲林縣崙背鄉民主路5號,23.7595297,120.3526952
雲林縣麥寮鄉光復路24號,23.7473704,120.2560128
雲林縣臺西鄉中山路161號,23.700203,120.1986813
雲林縣褒忠鄉三民路44號,23.693262,120.311675
雲林縣東勢鄉東南村東勢西路32號,23.675917,120.252614
雲林縣麥寮鄉台塑工業園區1號,23.8011888,120.2130106
雲林縣麥寮鄉橋頭村仁德路96-1號,23.7963365,120.2775581
雲林縣北港鎮文化路54號,23.5706262,120.3024542
雲林縣北港鎮中山路6號,23.5643148,120.3040828
雲林縣北港鎮民有路26號,23.5735217,120.3016862
雲林縣水林鄉水林路10號,23.5725751,120.2461867
雲林縣口湖鄉湖東村廟前街26號,23.5857745,120.1829302
雲林縣口湖鄉光明路36號,23.546361,120.19127
雲林縣四湖鄉中正路347號,23.6365653,120.225712
雲林縣元長鄉仁愛路3號,23.6495472,120.3139039
新北市板橋區文化路1段395號,25.0222021,121.4672614
新北市板橋區大觀路1段47號,25.0076672,121.4481827
新北市土城區中央路2段160號,24.9766509,121.441752
新北市板橋區實踐路128號,25.0028994,121.4643138
新北市板橋區中山路2段109號,25.016309,121.474591
新北市板橋區莒光路213號,25.0230609,121.4742611
新北市板橋區府中路16號,25.00985,121.460103
新北市板橋區民族路263號,25.0069346,121.4705113
新北市板橋區中正路35號,25.013057,121.456121
新北市土城區三民路4號,24.963093,121.4207861
新北市板橋區南雅南路1段123號,25.004638,121.4552822
新北市土城區青雲路228、230號,24.9809054,121.4589377
新北市板橋區國慶路132號,24.995872,121.460986
新北市板橋區裕民街135號,25.027279,121.459042
新北市板橋區四川路2段123號1樓,24.994071,121.4513358
新北市板橋區中山路2段422-13號,25.0217008,121.4846716
新北市板橋區漢生東路171號,25.0122805,121.469499
新北市板橋區中正路332號,25.0221859,121.45455
新北市土城區中央路1段240號,24.9850279,121.444604
新北市板橋區仁化街40-1號,25.0316023,121.4749719
新北市板橋區國光路205號,25.0186794,121.4619118
新北市板橋區三民路1段120號,25.0207696,121.4790749
新北市板橋區大觀路2段313號,24.9984599,121.441881
新北市土城區金城路2段249號(地方法院內),24.9845329,121.4582095
新北市土城區金城路3段185號,24.9889969,121.4696499
新北市土城區明德路2段58號,24.9833988,121.4487197
新北市板橋區中山路1段161號B1,25.0122763,121.4655369
新北市板橋區金門街278號,24.9860879,121.4294767
新北市三峽區民生街66號,24.9363376,121.3744761
新北市三峽區中正路2段269號,24.911489,121.366213
新北市三峽區中山路11號,24.9341518,121.3696159
新北市三峽區介壽路3段47號,24.9373179,121.395544
新北市三峽區大學路151號,24.9455821,121.3717858
新北市鶯歌區中正一路47號,24.9538909,121.352305
新北市鶯歌區鶯桃路2段60號,24.9731889,121.3249663
新北市鶯歌區中正3路208之4號,24.9380158,121.3322283
新北市鶯歌區鶯桃路135巷1號,24.9545652,121.337899
新北市新店區北新路2段177號,24.9770716,121.542672
新北市新店區安康路1段50-1號,24.9614734,121.5295582
新北市新店區新烏路2段392、394號,24.9093507,121.5512503
新北市新店區錦秀路5號,24.9449729,121.479462
新北市新店區北新路3段116號,24.9815469,121.541885
新北市新店區郵政路1號,24.953348,121.557597
新北市新店區安康路2段179號,24.9591918,121.5096159
新北市新店區北新路1段273號,24.966784,121.540951
新北市新店區復興路30號,24.9868983,121.5391621
新北市新店區中央路232號,24.9727489,121.5293392
新北市坪林區北宜路8段282號,24.9734308,121.538877
新北市新店區中正路253號,24.9719878,121.5174096
新北市新店區寶中路94-2號1樓,24.9798255,121.5489124
新北市新店區安民街206號,24.9349566,121.7089434
新北市烏來區烏來里溫泉街69號,24.8607766,121.5518346
新北市新店區安和路3段57號,24.9826753,121.5178186
新北市新店區安康路3段47號,24.9525721,121.4929086
新北市新店區北宜路1段47號,24.957143,121.538369
新北市新店區屈尺路64號,24.982898,121.533499
新北市新店區中正路493之5號,24.9228683,121.5469836
新北市新店區中正路35號,24.9696309,121.5449046
新北市新店區中華路74號,24.970098,121.5390246
新北市新店區如意街112號,24.9468579,121.496702
新北市永和區中興街1號,25.0123193,121.5153436
新北市永和區福和路154、156號,25.008078,121.521614
新北市永和區永和區自由街53號,24.9972699,121.5153309
新北市永和區中正路91號,25.0055629,121.5138109
新北市永和區永亨路178號,25.0027822,121.5258932
新北市永和區中山路1段249、251號,25.0076109,121.50779
新北市中和區民樂路17號,25.001185,121.499895
新北市中和區泰和街6號,25.001227,121.482319
新北市中和區中山路2段362號,25.003059,121.4924275
新北市中和區景新街442號,24.996853,121.4923196
新北市中和區連城路192-1號,24.9880952,121.5131661
新北市中和區中正路277號1樓,24.9936008,121.4952275
新北市中和區自立路147號,24.9931821,121.5225587
新北市中和區中山路3段110號,25.0064441,121.4765214
新北市中和區宜安路99號,24.9976629,121.51042
新北市中和區國光街159號1樓,25.001185,121.468588
新北市中和區中興街132號,24.9919701,121.499759
新北市樹林區保安街1段325號,24.997887,121.417313
新北市樹林區佳園路1段28號,24.9711708,121.3927897
新北市樹林區中正路708號,25.0177328,121.409187
新北市樹林區鎮前街25號,24.9923799,121.425854
新北市樹林區育英街36號,24.989253,121.4215951
新北市樹林區佳園路3段47號,24.9535638,121.3878839
新北市樹林區樹新路229號,25.0007532,121.4310501
新北市樹林區中正路248巷12號,25.0076849,121.41819
新北市樹林區中華路134、136號,24.9803861,121.4171085
新北市樹林區三福街70巷1號,25.0164435,121.4047533
新北市中和區南山路320巷7號,24.9864374,121.5066392
南投縣南投市三和二路30號,23.9043839,120.6884859
南投縣中寮鄉永平路133號,23.8783012,120.7685384
南投縣南投市南崗一路34號,23.9008441,120.684257
南投縣南投市成功三路136-1號,23.929931,120.665704
南投縣中寮鄉龍南路45-12號,23.9417331,120.778063
南投縣南投市民族路91、93號,23.910151,120.691715
南投縣南投市中山街259號,23.9105181,120.683924
南投縣南投市中學路4號,23.949518,120.694397
南投縣南投市中正路648號,23.9394321,120.697178
南投縣集集鎮民生路110-1號,23.8285773,120.7860792
南投縣草屯鎮中正路606號,23.979131,120.686294
南投縣草屯鎮博愛路449、451號。,23.9856953,120.6844614
南投縣草屯鎮碧山南路20、22號,23.978166,120.6809562
南投縣水里鄉中富街28號,23.8173026,120.8542686
南投縣水里鄉民生路167號,23.8112428,120.8555569
南投縣信義鄉玉山路44號,23.6970386,120.8540235
南投縣信義鄉同和巷72-7號,23.591089,120.88958
南投縣名間鄉南雅街65號,23.836643,120.701965
南投縣名間鄉名松路2段212號,23.8344921,120.6357398
南投縣名間鄉彰南路405-5號,23.8777542,120.6931799
南投縣名間鄉南田路125號,23.8738266,120.6546444
南投縣草屯鎮中正路286-5號。,23.9794151,120.7203694
南投縣竹山鎮前山路1段2號,23.7568571,120.682149
南投縣鹿谷鄉中正路2段115號,23.747306,120.753065
南投縣竹山鎮集山路1段1234號,23.813863,120.733057
南投縣竹山鎮集山路3段99號,23.765007,120.704607
南投縣竹山鎮集山路3段589、591號,23.7600538,120.6907418
南投縣鹿谷鄉清水村仁愛路103號,23.7920249,120.7832447
南投縣埔里鎮南昌街284號,23.9676878,120.9622043
南投縣仁愛鄉仁和路83號,24.0230475,121.132403
南投縣埔里鎮北平街131號,23.966331,120.967548
南投縣埔里鎮中山路3段648號,23.971218,120.948561
南投縣仁愛鄉大安路38號,23.9580329,121.151407
南投縣埔里鎮西安路3段249巷2號,24.0375699,120.92523
南投縣埔里鎮東榮路77號,23.9632409,120.9670167
南投縣埔里鎮和平東路490號,23.9716503,120.9768129
南投縣埔里鎮中正路265號,23.9726273,120.9631678
南投縣魚池鄉魚池街364號,23.8969567,120.9366457
南投縣魚池鄉名勝街36號,23.8646394,120.910932
南投縣魚池鄉集里路4號,23.832502,120.895586
南投縣國姓鄉中興路303號,24.038417,120.8544836
南投縣國姓鄉中正路4段168號,23.982882,120.871126
南投縣國姓鄉大長路345-1號,24.0705981,120.8758598
新北市三重區新北大道1段17號,25.0612511,121.4877716
新北市三重區正義南路10號,25.0615734,121.4981644
新北市三重區忠孝路1段6之2號,25.0716221,121.4922938
新北市三重區光復路1段140號,25.0529114,121.4718964
新北市三重區溪尾街112號,25.0789831,121.4893982
新北市三重區成功路52-2號,25.0504047,121.4887118
新北市三重區中正北路278號,25.0684978,121.4807064
新北市三重區介壽路5號,25.069163,121.499178
新北市三重區重新路1段52號,25.0636031,121.5027486
新北市三重區仁義街168號,25.0810979,121.4968951
新北市林口區中正路115號,25.0771565,121.3936872
新北市林口區仁愛路1段2號(國立台灣師範大學林口校區),25.0689501,121.401775
新北市林口區麗園一街6巷1號1F之1,25.07006,121.376632
新北市林口區林口路208號,25.0833677,121.3870864
新北市蘆洲區三民路97號,25.0850205,121.4736895
新北市蘆洲區中正路172號(國立空中大學內),25.0870514,121.4687093
新北市蘆洲區中山一路37號,25.0808089,121.478988
新北市蘆洲區光華路108號,25.082664,121.467306
新北市蘆洲區長安街225號,25.0827515,121.4594731
新北市蘆洲區民族路271號1樓,25.0906751,121.4760375
新北市五股區成泰路3段541號,25.1015907,121.4516394
新北市五股區中興路1段5號,25.0742364,121.4662136
新北市五股區中興路4段48巷15號,25.083433,121.438384
新北市五股區成泰路1段77號,25.0683375,121.4350983
新北市八里區訊塘路13號.,25.144844,121.3978879
新北市八里區龍形二街7號,25.1311465,121.4502249
新北市淡水區中正路203號,25.1746031,121.4502623
新北市淡水區英專路151號(淡江大學內),25.1718795,121.4375463
新北市淡水區民權路75號,25.1387185,121.4599488
新北市淡水區大忠街9、11號,25.1761607,121.44331
新北市淡水區學府路29、31、33號,25.1871366,121.4437784
新北市淡水區中山北路2段375號,25.2904784,121.5667565
新北市三芝區淡金路2段17號,25.035258,121.449682
新北市石門區中山路80號,25.0624077,121.4335865
新北市泰山區工專路84號(明志科技大學內),25.0417279,121.4206147
新北市新莊區復興路2段22號,25.0439533,121.454377
新北市新莊區中華路2段160號,25.0511785,121.4533896
新北市新莊區明志路15號,25.0290081,121.4199181
新北市新莊區化成路87號,25.0465679,121.465335
新北市新莊區幸福路723號,25.048932,121.449481
新北市泰山區南林路101號,25.0476508,121.4156145
新北市五股區登林路76之10號,25.0694909,121.4296349
新北市泰山區明志路1段510、512號,25.0541888,121.4302831
新北市新莊區新樹路457號,25.0132794,121.4328358
新北市新莊區後港一路34、36號,25.026096,121.4255479
新北市新莊區思源路213號,25.0230262,121.4134001
新北市新莊區新泰路333號,25.0414906,121.4251116
新北市泰山區明志路3段85號,25.0569082,121.4434312
新北市新莊區民安西路85號,25.046026,121.459594
新北市林口區文化二路1段8號,25.0418194,121.4447835
新北市新莊區中平路439號北棟1樓,25.0642899,121.460038
