address,lat,lng
326桃園縣楊梅市文化街263號,24.9057291,24.9108368
326桃園縣楊梅市永美路3931號,24.9171519,121.1823259
326桃園縣楊梅市行善路80號,24.9038624,121.1524192
326桃園縣楊梅市梅獅路二段168號,24.9092141,121.1755025
326桃園縣楊梅市梅獅路二段691號,24.8968663,121.1821103
326桃園縣楊梅市裕成南路332號,24.899227,121.1574379
326桃園縣楊梅區青山五街26號,24.9203127,121.1707959
326桃園縣楊梅鎮中正路97號,24.9364605,121.0813703
326桃園縣楊梅鎮文化街259號,24.9109202,121.1831329
326桃園縣楊梅鎮永美路210號,24.9192019,24.9171519
326桃園縣楊梅鎮湖山街20號,24.9085706,121.1189288
326桃園縣楊梅鎮新成路171號,24.9090398,121.1468126
326桃園縣楊梅鎮獅一路16號,24.9230181,121.1731446
327桃園縣新屋鄉中山路257號,24.972576,121.105945
327桃園縣新屋鄉新榮路216號,24.9573839,121.163221
327桃園縣新屋鄉新榮路88號,24.9573839,121.163221
328桃園縣觀音鄉大觀路一段345號,25.050995,25.05161
328桃園縣觀音鄉成功路一段555號1樓,25.0547857,121.1244902
328桃園縣觀音鄉成功路二段829號,25.05161,121.118094
328桃園縣觀音鄉忠愛路1號,24.9934449,24.994043
330桃園縣桃園市上海路100號,24.9911352,121.282769
330桃園縣桃園市大同路28號,24.990312,121.313774
330桃園縣桃園市大有路554號,25.0139243,121.3179166
330桃園縣桃園市大林路71號,24.9876033,121.3143156
330桃園縣桃園市大智路88號,24.9772324,121.3292153
330桃園縣桃園市大業路一段139號,25.007359,121.3158161
330桃園縣桃園市大業路一段46號,25.0043211,121.3181436
330桃園縣桃園市大興西路二段128號,25.0105052,121.2966657
330桃園縣桃園市大興西路二段139巷77號,25.0097376,121.2976546
330桃園縣桃園市大豐路102號,24.9805245,121.3169052
330桃園縣桃園市中山東路17號,24.9957099,121.3136106
330桃園縣桃園市中山東路3221號,24.9957698,121.3145232
330桃園縣桃園市中山路1492號,24.9777031,121.2691911
330桃園縣桃園市中山路505號,24.991182,121.297745
330桃園縣桃園市中山路849號,24.988961,121.287193
330桃園縣桃園市中平路32號,24.9895659,121.2922068
330桃園縣桃園市中正三街411號,25.0034445,121.2986252
330桃園縣桃園市中正路1069號,25.0164098,121.2983334
330桃園縣桃園市中正路1167號,25.0185836,121.2971715
330桃園縣桃園市中正路1316號,25.0208399,121.2965851
330桃園縣桃園市中正路17號,24.9895664,121.3127227
330桃園縣桃園市中正路378號,24.999369,121.308137
330桃園縣桃園市中正路48巷16號,24.9922518,121.3133932
330桃園縣桃園市中正路511號,25.0027322,121.3057902
330桃園縣桃園市中正路927號,25.011936,121.300033
330桃園縣桃園市中州街57號,24.9885483,121.2934412
330桃園縣桃園市中埔六街54號,25.0169037,121.2958863
330桃園縣桃園市中華路3號,24.991038,121.311607
330桃園縣桃園市介壽路17號,24.987442,121.311009
330桃園縣桃園市介壽路414號,24.9786129,121.3038533
330桃園縣桃園市民生路74號,24.991703,121.314732
330桃園縣桃園市民光東路120號,25.0081005,121.3178775
330桃園縣桃園市民安路99號,24.9964186,121.3000011
330桃園縣桃園市永安北路424號,25.0173055,121.2926119
330桃園縣桃園市永安路219號,24.998211,121.303742
330桃園縣桃園市同德十街35號,25.0181249,121.2934276
330桃園縣桃園市同德六街172號,25.0154866,121.2967611
330桃園縣桃園市成功路二段69號,24.9941405,121.3164514
330桃園縣桃園市延平路1351號,24.9836951,121.3148084
330桃園縣桃園市長沙街72號,24.980117,121.309004
330桃園縣桃園市南平路196號,25.0196649,121.301671
330桃園縣桃園市南平路211號,25.0191414,121.3011672
330桃園縣桃園市南華街111號,24.9916729,121.307653
330桃園縣桃園市建新街88號,24.9822489,121.3117681
330桃園縣桃園市春日路736號,25.0122319,121.310149
330桃園縣桃園市桃鶯路388號,24.9763066,121.3230899
330桃園縣桃園市國強一街218號,24.9921203,121.2825438
330桃園縣桃園市國鼎一街28號,24.987792,121.288106
330桃園縣桃園市莊一街17號,25.0221829,121.2949516
330桃園縣桃園市莊敬路一段376號,25.0236088,121.2953044
330桃園縣桃園市莊敬路二段243號,25.0211999,121.2900907
330桃園縣桃園市復興路159號,24.989679,121.310748
330桃園縣桃園市復興路387號,24.9907074,121.3026415
330桃園縣桃園市慈光街114號,25.0061129,121.299261
330桃園縣桃園市慈德街1號,25.0068263,121.3019212
330桃園縣桃園市經國路142號,25.01601,121.3060763
330桃園縣桃園市經國路223號,25.0123939,121.307352
330桃園縣桃園市經國路451號,25.019105,121.3042785
330桃園縣桃園市縣府路881號,24.9938366,121.3026888
330桃園縣桃園市興華路18號,24.9762477,121.3250619
330桃園縣桃園市龍安街1693號,24.9921851,121.2788401
330桃園縣桃園市寶山街265號,25.0114566,121.3140541
330桃園縣桃園市寶山街377號1樓,25.0107946,121.3119948
333桃園縣龜山鄉山鶯路41號,24.9907374,121.3234816
333桃園縣龜山鄉文化一路259號,25.0334238,121.3874884
333桃園縣龜山鄉文化一路259號,25.0334238,121.3874884
333桃園縣龜山鄉文化七路186號,25.0517444,121.3677089
333桃園縣龜山鄉文化七路97號,25.051682,121.364457
333桃園縣龜山鄉文化二路34巷14弄12號,25.0591278,121.3647837
333桃園縣龜山鄉自強南路71號,24.9928069,121.3393599
333桃園縣龜山鄉幸美九街27號,24.9946559,121.357443
333桃園縣龜山鄉幸福一街24號,24.987269,121.3341709
333桃園縣龜山鄉忠義路一段56號,25.003784,121.3442959
333桃園縣龜山鄉明德路4號,24.9934579,121.337168
333桃園縣龜山鄉長峰路8號,25.0023403,121.3415735
333桃園縣龜山鄉陸光路98號1樓,24.9960189,121.3309209
333桃園縣龜山鄉頂興路396號,24.9918894,121.3277232
333桃園縣龜山鄉復興一路74號,25.0598399,121.3685997
333桃園縣龜山鄉復興三路667號,25.0383964,121.3736985
333桃園縣龜山鄉復興三路667號,25.0383964,121.3736985
333桃園縣龜山鄉復興街302號,25.060358,121.357859
333桃園縣龜山鄉萬壽路一段116號,25.0185349,25.0177429
333桃園縣龜山鄉萬壽路一段2683號,25.011045,121.3811813
333桃園縣龜山鄉萬壽路一段93號,25.0193268,121.409245
333桃園縣龜山鄉萬壽路二段662號,24.999221,121.3457446
333桃園縣龜山鄉德明路105號,24.9892176,121.3440719
333桃園縣龜山鄉德明路5號,24.9844926,24.9841602
333桃園縣龜山鄉德明路5號,24.9844926,24.9841602
334桃園縣八德市大和路101號,24.9541445,121.2961092
334桃園縣八德市中華路270號,24.9788115,121.2720741
334桃園縣八德市介壽路一段643號,24.966884,121.301188
334桃園縣八德市介壽路一段785號,24.962771,121.30036
334桃園縣八德市介壽路二段1024號,24.9331639,121.2974094
334桃園縣八德市介壽路二段1231號,24.9304437,121.2973157
334桃園縣八德市介壽路二段309號,24.9492092,121.2978618
334桃園縣八德市永福西街32巷1號,24.962971,121.29837
334桃園縣八德市永豐路603號,24.9756991,121.2707526
334桃園縣八德市和平路1127號,24.9668857,121.3209345
334桃園縣八德市和平路196號,24.9575045,121.3040471
334桃園縣八德市和平路818號,24.9583561,121.3186252
334桃園縣八德市忠孝街12號,24.9607798,121.2992531
334桃園縣八德市建國路657號,24.9474076,121.2891139
334桃園縣八德市茄苳路846號,24.9675703,24.96757
334桃園縣八德市桃鶯路34號,24.9712629,121.326653
334桃園縣八德市新興路301號,24.9478509,121.2835367
334桃園縣八德市瑞德里介壽路二段1382號,24.9261472,121.2964312
334桃園縣八德市義勇街105號,24.9637297,121.3040109
334桃園縣八德市銀和街2931號,24.955737,121.295971
334桃園縣八德市廣福路805號,24.9604959,121.2789061
335桃園縣大溪鎮仁和七街52號,24.8946205,121.2744066
335桃園縣大溪鎮仁和路二段219號,24.904079,121.263766
335桃園縣大溪鎮介壽路363號,24.9183132,121.291541
335桃園縣大溪鎮介壽路886號,24.9003849,121.2837016
335桃園縣大溪鎮永昌路355號,24.8955913,121.2621266
335桃園縣大溪鎮員林路一段11號,24.8984996,121.2829964
335桃園縣大溪鎮員林路二段275號,24.8858071,121.2699672
335桃園縣大溪鎮埔頂路二段158號,24.9104838,121.2797987
335桃園縣大溪鎮復興路2號,24.8806921,121.2887976
337桃園縣大園鄉大觀路4號,25.065306,25.055155
337桃園縣大園鄉大觀路602號,25.0622458,121.1756695
337桃園縣大園鄉中山北路31號,25.0647366,25.0679111
337桃園縣大園鄉中正東路338號,25.0602893,121.20715
337桃園縣大園鄉中華路61號,25.0668478,121.1984753
337桃園縣大園鄉拔子林23之83號,25.0744466,121.2592384
337桃園縣大園鄉航站南路1號,25.068878,121.221328
337桃園縣大園鄉航翔路5號,25.09368,121.25455
337桃園縣大園鄉航勤北路101號,25.089693,121.245041
337桃園縣大園鄉新興路115號,25.0620145,121.1952117
337桃園縣大園鄉新興路85號,25.0646634,25.0620419
338桃園縣龜山鄉南上路435號,25.0449485,25.0449653
338桃園縣蘆竹鄉上興路190號,25.0189299,121.2606009
338桃園縣蘆竹鄉上興路267號,25.0182604,25.0189299
338桃園縣蘆竹鄉大竹路492號,25.0225702,25.022595
338桃園縣蘆竹鄉大竹路533號,25.0214214,25.0239089
338桃園縣蘆竹鄉中山路126號,25.054991,121.299377
338桃園縣蘆竹鄉中山路181號,25.054991,121.299377
338桃園縣蘆竹鄉五福一路34號,25.0578287,121.295131
338桃園縣蘆竹鄉五福六路48號,25.0547229,121.296932
338桃園縣蘆竹鄉仁愛路三段38號,25.0534402,121.3013129
338桃園縣蘆竹鄉六福路163號,25.0591398,121.2960721
338桃園縣蘆竹鄉光明路一段119號,25.0442043,121.2903956
338桃園縣蘆竹鄉吉林路152號,25.049789,121.299221
338桃園縣蘆竹鄉奉化路106號,25.0396519,121.288064
338桃園縣蘆竹鄉奉化路152號,25.038757,121.290285
338桃園縣蘆竹鄉奉化路189號,25.0382931,121.291194
338桃園縣蘆竹鄉奉化路38號,25.0410469,121.2855719
338桃園縣蘆竹鄉長春路67號,25.0518993,121.298994
338桃園縣蘆竹鄉南山路一段75號,25.052226,121.2918189
338桃園縣蘆竹鄉南山路三段278號,25.08467,121.286215
338桃園縣蘆竹鄉南竹路一段110號,25.046892,25.0535533
338桃園縣蘆竹鄉南竹路一段68號,25.047091,25.0472307
338桃園縣蘆竹鄉南崁路228號,25.0488339,121.293715
338桃園縣蘆竹鄉南崁路一段322號,25.0546161,121.2832726
338桃園縣蘆竹鄉南崁路一段328號,25.0546161,121.2832726
338桃園縣蘆竹鄉海山路二段9號,25.100465,121.261028
338桃園縣蘆竹鄉開南路1號,25.01111,121.270418
338桃園縣蘆竹鄉新興街120號,25.0092299,121.2712027
338桃園縣蘆竹鄉新興街1382號,25.0087539,25.0099559
602嘉義縣番路鄉觸口村110號,23.4436557,120.5908831
604嘉義縣竹崎鄉5間厝3號,23.492756,120.502037
604嘉義縣竹崎鄉中山路282號,23.5186593,120.5491274
606嘉義縣中埔鄉十字路75號,23.441071,120.527023
606嘉義縣中埔鄉中山路五段943號,23.453258,120.459847
606嘉義縣中埔鄉中華路678號,23.4460874,120.4576958
606嘉義縣中埔鄉富裕路413號,23.4442854,120.4708281
606嘉義縣中埔鄉檨仔林23之7號,23.4439372,120.5437532
608嘉義縣水上鄉中正路161號,23.427688,120.398609
608嘉義縣水上鄉民生村忠孝街145號,23.4480435,120.4339747
608嘉義縣水上鄉柳林村1500號,23.4308726,120.4132555
608嘉義縣水上鄉榮典路11號,23.4538222,120.409279
608嘉義縣水上鄉寬士村崎仔頭31之2號,23.446702,120.4259769
611嘉義縣鹿草鄉西井村鹿草561號,23.4101418,120.308475
612嘉義縣太保市中山路一段806號,23.498854,120.37742
612嘉義縣太保市中山路二段185號,23.4996694,120.368346
612嘉義縣太保市北港路二段911號,23.496769,120.380372
612嘉義縣太保市高鐵西路168號,23.4591718,120.322967
612嘉義縣太保市高鐵西路168號,23.4591718,120.322967
612嘉義縣太保市祥和三路東段212號,23.4543861,120.2939512
613嘉義縣朴子市永和里應菜埔29之6號,23.4638051,120.2364963
613嘉義縣朴子市南通路三段769號,23.4634849,120.243094
613嘉義縣朴子市嘉朴路西段6號,23.4623035,120.2859553
614嘉義縣東石鄉東石5號,23.4582081,120.1528221
615嘉義縣六腳鄉蒜頭村蒜頭村125號,23.49252,120.29187
616嘉義縣新港鄉三間厝179號,23.5218697,120.385455
616嘉義縣新港鄉中山路35號,23.5554906,120.3477628
621嘉義縣民雄鄉三興村160號,23.5570464,120.478965
621嘉義縣民雄鄉三興村168號,23.5620965,120.4774802
621嘉義縣民雄鄉大學路168號,23.561461,120.473388
621嘉義縣民雄鄉大學路二段2000號,23.558456,120.441828
621嘉義縣民雄鄉公園路370號1樓,23.5562722,120.4719392
621嘉義縣民雄鄉正大路一段919號,23.5465302,120.4589262
621嘉義縣民雄鄉忠義街83號,23.517532,120.4379886
621嘉義縣民雄鄉昇平路273號,23.5571469,120.4299668
621嘉義縣民雄鄉昇平路42號,23.5586748,120.4295331
621嘉義縣民雄鄉埤角路2之92號,23.528127,23.5281539
621嘉義縣民雄鄉福樂村埤角106號,23.5279764,120.4462897
621嘉義縣民雄鄉雙福村建國路二段80號,23.534065,120.43703
622嘉義縣大林鎮中興路1號,23.6041637,120.4543987
622嘉義縣大林鎮互助社區15號,23.5996018,120.5125641
622嘉義縣大林鎮民生路2號,23.596561,120.4571827
625嘉義縣布袋鎮上海路211號,23.3790311,120.1608823
625嘉義縣布袋鎮永安里大寮207號1樓,23.373463,120.1863192
625嘉義縣布袋鎮東港里埔仔厝25號,23.3734334,120.186814
625嘉義縣布袋鎮龍江路1號,23.377608,120.1685656
600嘉義市西區八德路240號,23.4888559,120.4305036
600嘉義市西區上海路322號,23.470624,120.4379151
600嘉義市西區中興路3193號,23.481944,120.432107
600嘉義市西區仁愛路212號,23.4701688,120.442772
600嘉義市西區世賢路二段468號,23.4711476,120.4212311
600嘉義市西區北社尾路31號,23.4916264,120.4286732
600嘉義市西區民生南路528號,23.459358,120.443391
600嘉義市西區民生南路589號,23.4559979,120.4437106
600嘉義市西區民權路396號,23.4821787,120.4478311
600嘉義市西區自強街86號,23.4649974,120.4221856
600嘉義市西區車店里南京路423號,23.465677,120.4359163
600嘉義市西區保安二路159號,23.4934875,120.4382283
600嘉義市西區南京路392號,23.4640363,120.4362314
600嘉義市西區垂楊路434號,23.4732445,120.4440179
600嘉義市西區國華街519號,23.4886389,120.4464146
600嘉義市西區新庄路8號,23.4638168,120.4476699
600嘉義市西區新榮路337號,23.4799701,120.4439957
600嘉義市西區興雅路72號,23.4830496,120.4339286
600嘉義市西區興達路318號,23.489062,120.445109
600嘉義市東區大雅路二段565號,23.4773947,120.4680192
600嘉義市東區小雅路341號,23.4744221,120.4738335
600嘉義市東區文雅街41號,23.4835146,120.4857696
600嘉義市東區台林街99號,23.4943735,120.4540271
600嘉義市東區吳鳳北路112號,23.4772061,120.4536403
600嘉義市東區忠孝路7901號,23.516326,120.441941
600嘉義市東區林森東路319巷61號,23.4869129,23.4910417
600嘉義市東區芳草里立仁路8號一樓,23.4659563,120.4663754
600嘉義市東區保健街149號,23.5004524,120.4516405
600嘉義市東區垂楊路132號,23.4746257,120.4578971
600嘉義市東區宣信街248號,23.4683876,120.4608251
600嘉義市東區頂庄里台林街260號,23.4984319,120.4554059
600嘉義市東區博東路183號,23.4907392,120.45984
600嘉義市東區興安街199號,23.4608676,120.4503167
600嘉義市東區彌陀路238巷69號,23.474292,120.464738
500彰化縣彰化市三民路270號,24.0855402,120.5438657
500彰化縣彰化市大埔路406號,24.062981,120.543883
500彰化縣彰化市中山路一段1173號,24.055894,120.5335387
500彰化縣彰化市中山路一段366號,24.0612669,120.5356455
500彰化縣彰化市中山路一段542號,24.0647705,120.5374429
500彰化縣彰化市中興路1038號,24.0698583,120.5484947
500彰化縣彰化市介壽北路1號,24.0662461,120.5500577
500彰化縣彰化市介壽南路16號,24.0677156,120.5475755
500彰化縣彰化市公園路一段46號,24.0768466,120.5457344
500彰化縣彰化市民族路439號,24.075747,120.540025
500彰化縣彰化市自強南路61號,24.0870868,120.535633
500彰化縣彰化市林森路201號,24.073328,120.526681
500彰化縣彰化市南郭路一段191巷16號,24.073205,120.548998
500彰化縣彰化市南瑤里天祥路臨2號,24.0670696,120.534016
500彰化縣彰化市崙平北路108號,24.0680412,120.5283982
500彰化縣彰化市博愛街101號,24.0719716,120.5450694
500彰化縣彰化市進德路27號,24.0834109,120.558396
500彰化縣彰化市新興里自強路29號,24.0898214,120.5387927
500彰化縣彰化市實踐路48號,24.083134,120.554284
500彰化縣彰化市彰南路二段352號,24.0828294,120.5860602
500彰化縣彰化市彰南路三段304號,24.0813155,120.5989229
500彰化縣彰化市彰馬路2461號,24.0639046,120.5124957
500彰化縣彰化市線東路一段567號,24.0785834,120.518416
502彰化縣芬園鄉信義路5號,24.0150759,120.6282601
503彰化縣花壇鄉中山路一段380號,24.0240501,120.5415851
503彰化縣花壇鄉中正路356號,24.0252959,120.537838
504彰化縣秀水鄉彰水路二段628號,24.0324078,120.4982986
505彰化縣鹿港鎮民權路202號,24.0565692,120.4347205
505彰化縣鹿港鎮後寮巷92號,24.0595923,120.4313859
505彰化縣鹿港鎮頂厝里鹿東路150號,24.0564679,120.44253
505彰化縣鹿港鎮鹿和路四段10號,24.086177,120.480681
505彰化縣鹿港鎮鹿草路四段409號,24.1105068,120.4567779
506彰化縣福興鄉復興路120號,24.052861,120.439124
506彰化縣福興鄉番花路一段853號,24.019676,120.471127
506彰化縣福興鄉萬豐村彰水路52號,24.0121682,120.4865074
507彰化縣線西鄉線西村中央路二段418號,24.1351046,120.4651124
508彰化縣和美鎮和厝路一段臨216號,24.1210435,120.4953818
508彰化縣和美鎮美寮路二段2號,24.1124644,120.5169183
508彰化縣和美鎮美寮路二段557號,24.1129587,120.5022363
508彰化縣和美鎮鹿和路六段310號,24.1075558,120.49443
508彰化縣和美鎮道周路91號,24.1061931,120.5016454
508彰化縣和美鎮嘉佃路8號,24.0816684,120.4982726
508彰化縣和美鎮彰新路二段163號,24.0961858,120.5359914
508彰化縣和美鎮彰新路二段8號,24.0936776,120.5377969
508彰化縣和美鎮糖東一街21號,24.1073618,120.5338212
509彰化縣伸港鄉中華路463號,24.146509,120.4929626
509彰化縣伸港鄉中興路二段317號,24.162464,120.487108
509彰化縣伸港鄉新港路308號,24.1489176,120.486557
509彰化縣伸港鄉興工路736號,24.1774203,120.4999312
510彰化縣員林鎮三民東街350號,23.9605494,120.5822665
510彰化縣員林鎮三條里員水路二段320號,23.9554839,120.5815741
510彰化縣員林鎮大同路二段179號,23.9688941,120.5753627
510彰化縣員林鎮山腳路三段323號,23.963603,120.6002798
510彰化縣員林鎮中山路二段281號,23.9668685,120.5711901
510彰化縣員林鎮育英路106號,23.9617189,120.574116
510彰化縣員林鎮育英路131號,23.962854,120.5742139
510彰化縣員林鎮育英路24號,23.9582926,120.5754091
510彰化縣員林鎮南平里靜修路52之1號,23.9624792,120.568966
510彰化縣員林鎮員大路一段75號,23.96256,120.560915
510彰化縣員林鎮員集路二段82號,23.937843,120.5765189
510彰化縣員林鎮浮圳路二段168號,23.9675987,120.5825455
510彰化縣員林鎮莒光路456號,23.9629233,120.5670657
510彰化縣員林鎮萬年巷51之10號,23.9536012,120.5776993
510彰化縣員林鎮靜修路7412號,23.9624815,120.5644295
511彰化縣社頭鄉山腳路四段183號,23.9300724,120.6028633
511彰化縣社頭鄉中興路82號,23.9028955,120.5827569
512彰化縣永靖鄉中山路一段869號,23.919562,120.546584
512彰化縣永靖鄉中山路一段869號,23.919562,120.546584
512彰化縣永靖鄉永福路一段157號,23.9204274,120.5386959
512彰化縣永靖鄉永興路三段臨50號,23.9228298,120.5586041
513彰化縣埔心鄉中興路35號,23.950304,120.5264391
514彰化縣溪湖鎮大竹里彰水路二段745號,23.950888,120.480357
514彰化縣溪湖鎮大發路73號,23.9634301,120.4756233
514彰化縣溪湖鎮光平里大溪路二段404號,23.9637357,120.4816847
514彰化縣溪湖鎮西里二溪路一段369號,23.9591647,120.4716315
514彰化縣溪湖鎮西環路243號,23.958064,120.477199
514彰化縣溪湖鎮崙子腳路122號,23.9484512,120.4853637
515彰化縣大村鄉山腳路757號,23.9894941,23.9894258
515彰化縣大村鄉山腳路9820號,23.9894941,120.5863599
515彰化縣大村鄉中山路二段313號,23.989094,120.5638102
515彰化縣大村鄉美港路51號,23.9796516,120.5727283
520彰化縣田中鎮中州路一段76號,23.8582615,120.5892833
520彰化縣田中鎮斗中路一段232號,23.8616716,120.580035
520彰化縣田中鎮民族街2號,23.8543602,120.5851171
520彰化縣田中鎮員集路二段566號,23.8624605,120.5850196
520彰化縣田中鎮站區路二段99號,23.8744349,120.5748103
521彰化縣北斗鎮斗中路921號,23.8721204,120.528542
521彰化縣北斗鎮斗苑路一段193號,23.8719191,120.5234743
522彰化縣田尾鄉中山路一段577號,23.8940517,120.5319259
523彰化縣埤頭鄉斗苑東路25號,23.8833875,120.4980251
523彰化縣埤頭鄉彰水路三段265號,23.8862409,120.4586816
524彰化縣溪州鄉中央路三段2256號,23.8490788,120.4944651
526彰化縣二林鎮大成路一段236號,23.8981231,120.3700007
526彰化縣二林鎮斗苑路二段6號,23.8970722,120.4236439
526彰化縣二林鎮斗苑路四段299號,23.8992422,120.3812692
527彰化縣大城鄉中平路8號,23.8558371,120.3215299
528彰化縣芳苑鄉斗苑路三合段100號,23.9013085,120.358561
302新竹縣竹北市三民路283號,24.8331436,121.0124482
