address,lat,lng
嘉義縣竹崎鄉灣橋村221號,23.4905929,120.505916
嘉義縣東石鄉永屯村35附18號,23.4598894,120.1735211
嘉義縣東石鄉猿樹村東石2051號,23.460151,23.458134
嘉義縣阿里山鄉中正村3號2樓,23.5108659,120.8046682
嘉義縣阿里山鄉中正村56號,23.5044138,120.7926295
嘉義縣梅山鄉梅北村006鄰新興路279號,23.5850621,120.5574115
嘉義縣梅山鄉梅北村中山路437號,23.5857586,120.5530373
嘉義縣梅山鄉梅東村公園路338號,23.578138,120.559116
嘉義縣梅山鄉梅南村中山路125號1樓,23.581306,120.558869
嘉義縣鹿草鄉西井村20鄰528號530號1樓,23.4097797,120.3093031
嘉義縣新港鄉中洋村後厝子133號,23.52543,120.377214
嘉義縣新港鄉宮前村中山路72巷1號中山路74號,23.5540493,120.3472906
嘉義縣新港鄉宮前村新民路24鄰252號附1,23.5557316,120.354459
嘉義縣新港鄉菜公村7鄰菜公厝64號附6,23.5500489,120.3473684
嘉義縣新港鄉福德路116號1161號,23.5572478,120.342579
嘉義縣溪口鄉坪頂村中正東路1號1樓,23.6045694,23.6022434
嘉義縣溪口鄉溪西村中正路8鄰2291號,23.6022434,120.3941897
嘉義縣義竹鄉仁里村423號,23.336528,120.242444
嘉義縣義竹鄉六桂村2鄰義竹156之1號,23.3374753,120.2444454
嘉義市西區八德路73號,23.4838297,120.4307862
嘉義市西區大同路455號1樓,23.475975,120.4230039
嘉義市西區大溪里北港路13鄰597號,23.4852904,120.4191945
嘉義市西區中山路340號342號,23.4798012,120.4474009
嘉義市西區中山路528號,23.4794122,120.4424256
嘉義市西區仁愛路415號417號,23.4774709,23.4774709
嘉義市西區文化里民族路456號458號1樓,23.4760106,120.4499944
嘉義市西區北杏里文化路155之2號1樓,23.4803262,120.4494268
嘉義市西區北港路1062號,23.4924254,120.3975016
嘉義市西區北湖里北社尾路165號附1,23.491654,120.4286479
嘉義市西區民生北路182號184號1樓,23.4784833,23.4808783
嘉義市西區民生南路311號313號,23.4633216,23.4579524
嘉義市西區民生南路600號,23.4578383,120.4435828
嘉義市西區玉山路203號,23.471903,120.4261071
嘉義市西區竹圍里中興路241號1樓,23.482141,120.43408
嘉義市西區竹圍里友愛路271號,23.485522,120.433194
嘉義市西區育英里民生南路129號131號1樓,23.4705626,23.4704025
嘉義市西區車店里上海路147號1樓,23.466016,120.432212
嘉義市西區保安里四維路18鄰302號,23.4850659,120.4280689
嘉義市西區保安里興達路331號,23.4865609,120.4371305
嘉義市西區保福里八德路237號,23.48891,120.4301636
嘉義市西區垂楊里仁愛路315號,23.4729423,120.4423632
嘉義市西區香湖里文化路8鄰700號,23.497275,120.442706
嘉義市西區博愛路2段572號,23.4714552,120.4305244
嘉義市西區博愛路一段421號及北興街148號150號152號,23.4840001,120.4417538
嘉義市西區港坪里玉山路422號,23.4704804,120.4185221
嘉義市西區湖內里南京路124號,23.4563507,120.440628
嘉義市西區新民路681號,23.4683592,120.4398819
嘉義市西區新西里垂楊路611號,23.4725353,120.43788
嘉義市西區新厝里捌鄰友愛路711號,23.49174,120.4387739
嘉義市西區新榮路35巷20號1樓,23.4697734,120.4446429
嘉義市西區福民里南京路462號1樓,23.4656901,120.436195
嘉義市西區福全里北港路309號,23.4802071,120.4299907
嘉義市西區劉厝里自強街34號,23.4650413,120.4228451
嘉義市東區大雅路2段421號1樓,23.4773156,120.4734091
嘉義市東區大雅路二段573號575號,23.4772624,120.467787
嘉義市東區中山路169號171號173號,23.4817666,120.4556933
嘉義市東區王田里林森東路288號,23.4887893,120.463726
嘉義市東區民族路102號,23.4768334,120.4592133
嘉義市東區民權路194號196號198號,23.4831852,23.482341
嘉義市東區民權路72號1樓,23.483994,120.4606736
嘉義市東區立仁路120號,23.464948,120.463572
嘉義市東區圳頭里林森東路720號,23.4922914,120.4771667
嘉義市東區安寮里24鄰吳鳳南路194號,23.4637567,120.4555395
嘉義市東區忠孝路539號1樓嘉義基督教醫院住院大樓內,23.498779,23.500685
嘉義市東區忠孝路642號嘉義基督教醫院門診大樓內,23.4997295,120.4511401
嘉義市東區東義路85號,23.493702,120.468852
嘉義市東區芳安路1號1,23.4688333,120.4654
嘉義市東區宣信里和平路103號1樓,23.4742366,120.4577324
嘉義市東區軍輝路60號,23.456132,120.4637739
嘉義市東區荖藤里忠孝北街206號,23.5162802,120.4421948
嘉義市東區頂庄里忠孝路650號嘉義基督教醫院門診大樓外,23.50018,23.4997295
嘉義市東區新生路723號,23.4955748,120.4548336
嘉義市東區溪興街107號109號1樓,23.4555297,120.4573197
嘉義市東區盧厝里文雅街211號,23.4826756,120.4837926
嘉義市東區彌陀路240號,23.473578,120.4631787
彰化縣二水鄉員集路四段8號10號,23.8114206,120.6161138
彰化縣二林鎮大成路一段571號,23.893162,120.3634629
彰化縣二林鎮斗苑路4段720號,23.899756,120.3728247
彰化縣二林鎮斗苑路5段109號111號113號1樓,23.8980481,23.8931929
彰化縣二林鎮斗苑路四段159號,23.8989834,120.384289
彰化縣二林鎮北平里仁愛路11鄰425號,23.9035782,120.3698009
彰化縣二林鎮華崙里二溪路七段195號197號1樓,23.9541544,120.4437403
彰化縣大村鄉大溪路74號1樓,23.9928794,120.5436902
彰化縣大村鄉山腳路112號,23.9940838,120.5821708
彰化縣大村鄉山腳路72號,23.988944,120.586959
彰化縣大村鄉山腳路92之8號1樓,23.9921134,120.5835885
彰化縣大村鄉中山路1段86號,23.976736,120.571835
彰化縣大村鄉中山路二段357號3572號1樓,23.9926399,120.561506
彰化縣大村鄉中正西路331號1樓,23.9929239,120.5475042
彰化縣大城鄉東城村中平路121號,23.853542,120.320993
彰化縣北斗鎮中正路57號1樓,23.871167,120.5221127
彰化縣北斗鎮中和里斗中路319號,23.8705342,120.5442361
彰化縣北斗鎮中華路205號1樓,23.8729628,120.5237086
彰化縣北斗鎮斗苑路2段298之2號,23.8772913,120.5110631
彰化縣北斗鎮光復路208號,23.874346,120.5243129
彰化縣永靖鄉中山路2段435號437號,23.9273171,23.9272101
彰化縣永靖鄉永坡路2號,23.9242065,120.5468693
彰化縣永靖鄉西門路97號99號,23.9223507,23.9223555
彰化縣永靖鄉港西村中山路一段842號,23.9176107,120.5461767
彰化縣田中鎮中正路276號,23.857603,120.58323
彰化縣田中鎮中州路1號,23.8579453,23.8583717
彰化縣田中鎮中州路二段372號,23.8531226,120.5741915
彰化縣田中鎮碧峰里中南路2段562號,23.8531624,120.6024949
彰化縣田中鎮福安路144號146號,23.8615234,23.8615301
彰化縣田尾鄉中山路一段191號,23.887407,120.5245581
彰化縣田尾鄉光復路二段752號,23.8918335,120.5296332
彰化縣竹塘鄉竹五路臨2號,23.879383,120.4285047
彰化縣伸港鄉七嘉村中華路519號,24.1461607,120.4945653
彰化縣伸港鄉大同村中興路二段316號,24.1612696,120.4871758
彰化縣伸港鄉中山路190號192號,24.146917,24.146945
彰化縣伸港鄉新港村中興路1段355號,24.1474316,120.4889395
彰化縣伸港鄉新港路425號,24.1517153,120.4866648
彰化縣秀水鄉文化街31號,24.0364383,120.5018319
彰化縣秀水鄉安東村中山路251號,24.0351939,120.503932
彰化縣秀水鄉安溪村彰鹿路19號,24.0535372,120.509563
彰化縣秀水鄉埔崙村民生街960號,24.0269974,120.4941102
彰化縣秀水鄉番花路臨558之7號,24.0149632,120.4962414
彰化縣秀水鄉彰水路二段7951號,24.0341458,120.4995159
彰化縣秀水鄉鶴鳴村彰鹿路362號,24.0500376,120.4945873
彰化縣和美鎮山犁里道周路6鄰279號1樓,24.1066383,120.4991413
彰化縣和美鎮竹營里美寮路2段390號,24.1140172,120.505814
彰化縣和美鎮和南里和卿路193號,24.1135903,120.4943092
彰化縣和美鎮和港路552號1樓,24.1317642,120.489759
彰化縣和美鎮和線路323號,24.1172075,120.4873151
彰化縣和美鎮和頭路189號1樓,24.1155959,120.5002381
彰化縣和美鎮鹿和路6段402之2號,24.109248,120.495626
彰化縣和美鎮鹿和路六段82號1樓,24.103326,120.491931
彰化縣和美鎮愛德路27號,24.109266,120.5006228
彰化縣和美鎮嘉犁里線東路2段722號,24.09189,120.519905
彰化縣和美鎮彰美路6段2號,24.1125786,120.4983351
彰化縣和美鎮彰美路三段385號387號,24.1026418,120.5173798
彰化縣和美鎮德美路700號,24.1187728,120.4952705
彰化縣和美鎮糖友一街2號,24.1067325,120.5337956
彰化縣和美鎮鎮平里彰草路二段臨448號,24.0814589,120.5055039
彰化縣社頭鄉中山路一段516號,23.8961247,120.583374
彰化縣社頭鄉員集路一段臨351號,23.8831179,120.5862617
彰化縣社頭鄉員集路二段279號,23.8998189,120.5872141
彰化縣社頭鄉員集路三段16號,23.9077491,120.582182
彰化縣芳苑鄉斗苑路156號之1,23.923109,120.321988
彰化縣芳苑鄉王功村3鄰芳漢路王功段544號1樓,23.965555,120.340988
彰化縣芳苑鄉建平村二溪路草二段372號,23.9563208,120.3820509
彰化縣芳苑鄉後寮村斗苑路頂後段7號,23.9070609,120.3461545
彰化縣花壇鄉中山路2段1號3號1樓,24.025743,24.025708
彰化縣花壇鄉中山路2段649號651號,24.044923,24.0448543
彰化縣花壇鄉中正路130號1樓,24.0272239,120.54388
彰化縣花壇鄉長沙村彰員路二段550號552號,24.028655,120.549304
彰化縣花壇鄉長沙村彰員路二段550號552號,24.028655,120.549304
彰化縣花壇鄉彰員路2段1208號1樓,24.0424364,120.5472636
彰化縣花壇鄉彰員路一段臨551號,24.0142708,120.5665881
彰化縣芬園鄉竹林村彰南路4段449號,24.0214709,120.625527
彰化縣芬園鄉茄荖村芬草路一段607號,24.0121322,120.6441115
彰化縣芬園鄉彰南路四段172號及光復路6號,24.0199085,24.015204
彰化縣員林市三民街20號,23.9587338,120.5733163
彰化縣員林市三和里大同路一段8鄰238號,23.960887,23.9556439
彰化縣員林市大同路2段2號,23.9666406,120.5790656
彰化縣員林市大饒里員集路二段216號,23.9411113,120.5763709
彰化縣員林市山腳路一段386號,23.9420471,120.600392
彰化縣員林市中山路一段300號,23.9490248,120.5651832
彰化縣員林市中山路二段216號,23.96574,120.571405
彰化縣員林市中正路75號,23.9511224,120.5756626
彰化縣員林市民權街55號2樓,23.9593465,120.5699606
彰化縣員林市永昌街86號1樓,23.9534408,120.5759343
彰化縣員林市育英路131號,23.962854,120.5742139
彰化縣員林市忠孝里4鄰員東路二段417號,23.957616,120.579096
彰化縣員林市南東里山腳路四段1號3號,23.9639274,120.6004224
彰化縣員林市莒光路379號,23.959788,120.566502
彰化縣員林市惠明街51號,23.9509744,120.5717912
彰化縣員林市新生路278號,23.9621889,120.568781
彰化縣員林市萬年里員水路2段19鄰433號,23.9556439,120.57887
彰化縣員林市黎明里12鄰南昌路70號72號1樓,23.9547258,23.9548879
彰化縣員林市靜修路77號之4,23.9622175,120.5648442
彰化縣員林鎮浮圳路二段439號1樓,23.9652412,120.576207
彰化縣員林鎮靜修東路43號,23.963266,120.575565
彰化縣埔心鄉中山路145號147號149號,23.9404163,120.559787
彰化縣埔心鄉中正路一段137號139號1樓,23.9511853,120.5474607
彰化縣埔心鄉員鹿路一段126號128號130號,23.9562909,23.9562746
彰化縣埔心鄉員鹿路一段145號,23.9559119,120.559994
彰化縣埔心鄉員鹿路二段248號,23.9529211,120.546031
彰化縣埔心鄉舊館村中興路1號,23.949621,120.526306
彰化縣埔鹽鄉員鹿路二段95號,24.0034429,120.4613385
彰化縣埔鹽鄉彰水路二段36號38號,23.9964349,120.4768069
彰化縣埤頭鄉中和村彰水路一段臨325號,23.846105,120.4576909
彰化縣埤頭鄉斗苑東路588號,23.8892375,120.4783349
彰化縣埤頭鄉合興村彰水路3段5鄰537號,23.8926645,120.459533
彰化縣埤頭鄉和豐村斗苑東路87號89號,23.8842635,23.8842985
彰化縣埤頭鄉興農村彰水路四段107號1樓,23.9113061,120.469451
彰化縣鹿港鎮中山路257號,24.0558336,120.4338373
彰化縣鹿港鎮中正路556號,24.0624548,120.4360517
彰化縣鹿港鎮東崎里彰鹿路五段7號,24.0489039,120.4793526
彰化縣鹿港鎮頂草路一段61號,24.0873398,120.4801494
彰化縣鹿港鎮鹿工路6號,24.0781759,120.4110511
彰化縣鹿港鎮鹿和路一段273號275號,24.061975,24.0619809
彰化縣鹿港鎮復興路289號291號293號,24.0563985,120.4378289
彰化縣鹿港鎮順興里復興路595號1樓,24.059774,120.432171
彰化縣鹿港鎮溝墘里鹿和路3段438號,24.0825816,120.4754945
彰化縣鹿港鎮彰頂路17號,24.0823969,120.487981
彰化縣鹿港鎮彰濱五路二段392號,24.0756472,120.4203603
彰化縣鹿港鎮慶安街116號,24.1080001,120.4581482
彰化縣溪州鄉中山路4段627號,23.869209,120.513168
彰化縣溪州鄉尾厝村中山路三段474號,23.8528218,120.4977943
彰化縣溪湖鎮大溪路2段451號,23.963434,120.4814322
彰化縣溪湖鎮大溪路二段140號,23.967335,120.4858274
彰化縣溪湖鎮西溪里員鹿路二段383號,23.95615,120.486142
彰化縣溪湖鎮西寮里員鹿路四段7號1樓,23.9694319,120.474772
彰化縣溪湖鎮西環路373號,23.9610282,120.4770944
彰化縣溪湖鎮員鹿路一段101號,23.952667,120.5107005
彰化縣溪湖鎮員鹿路二段臨130號,23.954712,23.956255
彰化縣溪湖鎮彰水路4段79號,23.9675917,120.4798066
彰化縣溪湖鎮彰水路三段105號107號109號,23.9557619,23.9557461
彰化縣彰化市三民路1號,24.0816657,120.5385394
彰化縣彰化市三民路329號,24.086142,120.545333
彰化縣彰化市大同里太平街97號及成功路85號87號89號,24.0772449,120.5415109
彰化縣彰化市大竹里彰南路2段181號,24.0852259,120.5808272
彰化縣彰化市工校街21號,24.083546,120.55585
彰化縣彰化市中山路1段546號1樓,24.0649028,120.5375134
彰化縣彰化市中山路一段286號1樓,24.0594111,120.5349115
彰化縣彰化市中央路232號234號,24.0671627,120.5273718
彰化縣彰化市中正路2段611號,24.068689,120.535653
彰化縣彰化市中正路一段75號1樓地下室1樓,24.0843351,120.5508334
彰化縣彰化市中華西路212號,24.0725231,120.5300729
彰化縣彰化市五權里自強南路8011號1樓,24.0871818,120.5354564
彰化縣彰化市介壽北路82號,24.068835,120.548077
彰化縣彰化市天祥路359號,24.0615365,120.5332524
彰化縣彰化市台鳳里一德南路252號,24.0734555,120.5982098
彰化縣彰化市民族路163號,24.0694495,120.5382365
彰化縣彰化市民族路341號343號1樓,24.073671,24.073707
彰化縣彰化市永安街388號1樓,24.0921902,120.542747
彰化縣彰化市光南里中興路109號,24.0696799,120.545638
彰化縣彰化市光南里南校街132及130之1號1樓,24.0722239,120.5444154
彰化縣彰化市向陽里向陽街205及207號1樓,24.0628559,120.527544
彰化縣彰化市安平街58號1樓,24.090467,120.5456152
彰化縣彰化市卦山里公園路一段335號,24.0751214,120.5522706
彰化縣彰化市延平里大埔路405號,24.0627752,120.5436554
彰化縣彰化市延平里大埔路540號542號,24.06522,120.542822
彰化縣彰化市忠孝里辭修路292號,24.0826625,120.5368083
彰化縣彰化市東芳里永芳路199號,24.066799,120.517601
彰化縣彰化市林森路205號,24.0733959,120.526782
彰化縣彰化市金馬路3段784號1樓,24.0760081,120.5306568
彰化縣彰化市金馬路一段358號1樓,24.098532,120.556934
彰化縣彰化市長樂里中正路2段41號1樓,24.0805459,120.538545
彰化縣彰化市長樂里中正路一段536號538號,24.0820223,24.0820342
彰化縣彰化市南安里彰鹿路166號1樓,24.0568379,120.5125431
彰化縣彰化市南校街135號1樓,24.0711417,120.5446819
彰化縣彰化市茄苳路一段276號,24.0955609,120.545577
彰化縣彰化市香山里彰南路二段510號,24.082698,120.589611
彰化縣彰化市泰和中街72號,24.0952819,120.5510629
彰化縣彰化市崙平里崙平北路22號,24.0696264,120.5298239
彰化縣彰化市復興里中山路3段306號,24.086675,120.561037
彰化縣彰化市復興里進德路11號13號1樓,24.0830466,24.083086
彰化縣彰化市華山路27號,24.074341,120.542572
彰化縣彰化市萬安里長順街170號,24.0884937,120.5494865
彰化縣彰化市彰水路177號,24.0577661,120.5167189
彰化縣彰化市彰南路一段466號,24.0854279,120.576437
彰化縣彰化市彰美路一段206號208號,24.089188,24.0892509
彰化縣彰化市彰馬路246號之5,24.0639902,120.5120748
彰化縣福興鄉中正路224號,24.0547614,120.4408592
彰化縣福興鄉同安村員鹿路一段439號,24.0323259,120.440681
彰化縣福興鄉沿海路三段69號,24.0270798,120.41124
彰化縣福興鄉員鹿路二段198號1樓,24.0399009,120.436049
彰化縣福興鄉番婆村彰鹿路6段547號1樓,24.0455606,120.4595345
彰化縣福興鄉彰水路56號58號60號,24.0122215,24.012255
彰化縣福興鄉彰鹿路7段734號,24.0491941,120.4398432
彰化縣福興鄉福南村沿海路四段750號,24.0421025,120.4258638
彰化縣福興鄉福興村龍舟路15號,24.046616,120.436574
彰化縣線西鄉寓埔村沿海路一段892號,24.1343493,120.463513
新竹縣北埔鄉北埔村中山路42號一樓,24.701939,121.056012
新竹縣北埔鄉南興街135號1樓,24.701245,121.0573804
新竹縣竹北市三民路243號245號1樓,24.8329721,24.8329824
新竹縣竹北市中山路4161號,24.8367552,121.0183154
新竹縣竹北市中正西路134號1樓,24.8405732,121.0015445
新竹縣竹北市中正西路389號1樓,24.8428845,120.9945027
新竹縣竹北市中正西路602號1樓,24.8425383,120.988974
新竹縣竹北市中正東路194號,24.8352921,121.014818
新竹縣竹北市中正東路67號69號,24.8350364,24.8350164
新竹縣竹北市中華路153號1樓,24.830551,121.001401
新竹縣竹北市中華路548號550號,24.844467,121.0059726
新竹縣竹北市中華路881號1樓,24.8479365,121.0050782
新竹縣竹北市文興路一段246號248號一樓,24.810244,121.028318
新竹縣竹北市文興路一段398號1樓,24.8083743,121.0322375
新竹縣竹北市台元二街1號1樓,24.8403921,121.0197882
新竹縣竹北市台元街268號,24.84093,121.01266
新竹縣竹北市光明一路158號1樓,24.830447,121.016499
新竹縣竹北市光明九路12號1樓,24.8233739,121.0138473
新竹縣竹北市光明十一路188號190號1樓,24.8332139,24.8333426
新竹縣竹北市光明六路106號1樓,24.8279332,121.0084045
新竹縣竹北市光明六路247號249號251號一樓,24.8285275,121.0067532
新竹縣竹北市自強六街13號1樓,24.8198056,121.0255248
新竹縣竹北市自強北路111號,24.8230132,121.0305045
新竹縣竹北市自強北路223號,24.8252466,121.0325867
新竹縣竹北市自強北路256號1樓,24.8249502,121.0326233
新竹縣竹北市自強南路136號,24.8167746,121.0254125
新竹縣竹北市自強南路211號,24.8133693,121.0235778
新竹縣竹北市自強南路65號,24.8177303,121.0268234
新竹縣竹北市長青路一段388號390號,24.850531,120.9586477
新竹縣竹北市高鐵七路6號,24.8080601,121.0404152
新竹縣竹北市高鐵七路6號2樓,24.8080601,121.0404152
新竹縣竹北市高鐵二路37號1樓,24.8063242,121.0393775
新竹縣竹北市莊敬北路130號,24.8256485,121.0246885
新竹縣竹北市莊敬南路21號1樓,24.8198118,121.0219328
新竹縣竹北市勝利二路85號1樓,24.8227351,121.0267602
新竹縣竹北市博愛街235號237號1樓,24.8333149,121.0064241
新竹縣竹北市博愛街251號,24.8335665,121.00665
新竹縣竹北市博愛街328號,24.8355123,121.0081132
新竹縣竹北市博愛街709號1樓,24.8437686,121.0156248
新竹縣竹北市華興街298號1樓,24.8372841,120.999202
新竹縣竹北市新社里華興街68號,24.8422927,121.004358
新竹縣竹北市新泰路31號一樓,24.840499,121.008417
新竹縣竹北市隘口二路27號,24.803168,121.0334184
新竹縣竹北市嘉豐十一路一段30號1樓,24.8103781,121.0364578
新竹縣竹北市嘉豐五路一段1號1樓,24.8153552,121.031682
新竹縣竹北市嘉豐五路二段168號1樓,24.8075566,121.024164
新竹縣竹北市嘉豐北路76號78號,24.8140695,121.0363213
新竹縣竹北市福興東路二段105號1樓,24.8147689,121.0285659
新竹縣竹北市福興路753號,24.8218598,121.0118269
新竹縣竹北市縣政九路80號一樓,24.8264853,121.0095153
新竹縣竹北市縣政二路233號235號1樓,24.8331194,24.8331595
新竹縣竹北市縣政二路414號416號1樓,24.8280536,24.8280834
新竹縣竹北市縣政二路南段103號,24.8189155,121.0120795
新竹縣竹東鎮三重里中興路二段320號,24.763306,121.06027
新竹縣竹東鎮中正路217號1樓,24.7357884,121.0930284
新竹縣竹東鎮中興路一段157號,24.7544182,121.0717848
新竹縣竹東鎮中興路三段173號,24.7672397,121.0559898
新竹縣竹東鎮中興路四段650號,24.776996,121.0373024
新竹縣竹東鎮中豐路2段245號,24.7235015,121.0914762
新竹縣竹東鎮中豐路三段93號95號1樓,24.7263806,121.0845182
新竹縣竹東鎮仁愛里北興路二段7鄰3號1樓,24.7379509,121.0940847
新竹縣竹東鎮北興路三段517號519號,24.7488318,24.7486578
新竹縣竹東鎮民族路66號1樓,24.7702945,121.0552732
新竹縣竹東鎮光明路538巷25號,24.7777867,121.056575
新竹縣竹東鎮和江街2號6號,24.7248049,24.7249433
新竹縣竹東鎮東林路103號1樓,24.7372475,121.0918827
新竹縣竹東鎮東峰路336號,24.7124152,121.0978426
新竹縣竹東鎮東寧里東寧路1段1號,24.7223517,121.0961583
新竹縣竹東鎮東寧路一段261號1樓,24.7274776,121.093096
新竹縣竹東鎮東寧路二段188號,24.7333024,121.0887656
新竹縣竹東鎮東寧路三段25號1樓,24.7372979,121.087834
新竹縣竹東鎮長春路三段253號,24.7451936,121.0820071
新竹縣竹東鎮長春路三段26號1樓2樓,24.7405144,121.0862866
新竹縣竹東鎮朝陽路72號74號,24.7425366,24.742505
